,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,行政區,區域,品牌
203,22555003,統一超商股份有限公司,16445346,嘉義縣第１４分公司,嘉義縣民雄鄉西安村二十二鄰西安路37、39號1樓,1,嘉義縣,南,7-11
204,22555003,統一超商股份有限公司,16445351,屏東縣第４０分公司,屏東縣高樹鄉長榮村興中路193、195號1樓,1,屏東縣,南,7-11
205,22555003,統一超商股份有限公司,16445710,台北縣第３２４分公司,新北市樹林區復興路１號,1,新北市,北,7-11
206,22555003,統一超商股份有限公司,16445731,屏東縣第４１分公司,屏東縣屏東市復興路258號、建國路3號1樓,1,屏東縣,南,7-11
207,22555003,統一超商股份有限公司,16446366,桃園縣第１２３分公司,桃園市桃園區中正路455號1樓,1,桃園市,北,7-11
208,22555003,統一超商股份有限公司,16446372,桃園縣第１２４分公司,桃園市龍潭區民族路168、170、172號1樓,1,桃園市,北,7-11
209,22555003,統一超商股份有限公司,16446387,新竹縣第２０分公司,新竹縣竹東鎮中豐路二段２４５號１樓,1,新竹縣,北,7-11
210,22555003,統一超商股份有限公司,16446561,台北縣第３２５分公司,新北市中和區民德路126、126–1號,1,新北市,北,7-11
211,22555003,統一超商股份有限公司,16446817,台北縣第３２６分公司,新北市蘆洲區中正路２６１號１樓,1,新北市,北,7-11
212,22555003,統一超商股份有限公司,16446844,屏東縣第４２分公司,屏東縣恆春鎮墾丁里墾丁路333號1樓,1,屏東縣,南,7-11
213,22555003,統一超商股份有限公司,16446915,新北市第三二七分公司,新北市蘆洲區永平街32巷12弄1、3號1樓,1,新北市,北,7-11
214,22555003,統一超商股份有限公司,16447029,花蓮縣第１０分公司,花蓮縣新城鄉北埔村光復路462號1樓,1,花蓮縣,東,7-11
215,22555003,統一超商股份有限公司,16447034,花蓮縣第１１分公司,花蓮縣花蓮市中山路426號,1,花蓮縣,東,7-11
216,22555003,統一超商股份有限公司,16447463,嘉義縣第十六分公司,嘉義縣水上鄉水頭村中興路三七八、三八０號一樓,1,嘉義縣,南,7-11
217,22555003,統一超商股份有限公司,16447479,台南巿第２１分公司,臺南市北區正風里十六鄰長榮路五段４４８號１樓,1,臺南市,南,7-11
218,22555003,統一超商股份有限公司,16447484,高雄市第九十九分公司,高雄市鳳山區武松里１鄰建國路二段２號１樓,1,高雄市,南,7-11
219,22555003,統一超商股份有限公司,16447512,台北縣第３２９分公司,新北市永和區保生路22巷2號1樓,1,新北市,北,7-11
220,22555003,統一超商股份有限公司,16447864,台北巿第３７６分公司,臺北市文山區景行里景文街96、98號1樓,1,臺北市,北,7-11
221,22555003,統一超商股份有限公司,16447870,桃園縣第１２５分公司,桃園市中壢區中央東路六十二號１樓,1,桃園市,北,7-11
222,22555003,統一超商股份有限公司,16448174,台南縣第７１分公司,臺南市官田區隆田村十四鄰文化街１３０號１樓,1,臺南市,南,7-11
223,22555003,統一超商股份有限公司,16448189,台南市第一五八分公司,臺南市新化區觀音里中正路553、557號1樓,1,臺南市,南,7-11
224,22555003,統一超商股份有限公司,16448202,嘉義縣第１５分公司,嘉義縣民雄鄉東榮村４鄰建國路一段１３４號１樓,1,嘉義縣,南,7-11
225,22555003,統一超商股份有限公司,16448435,高雄市第三五九分公司,高雄市大寮區山頂村內厝路219號1樓,1,高雄市,南,7-11
226,22555003,統一超商股份有限公司,16448441,屏東縣第４３分公司,屏東縣屏東市龍華里龍華路152、156號1樓,1,屏東縣,南,7-11
227,22555003,統一超商股份有限公司,16448483,台南巿第６８分公司,臺南市北區大豐里文賢路３１５號１樓,1,臺南市,南,7-11
228,22555003,統一超商股份有限公司,16448667,台北縣第３３１分公司,新北市淡水區中正路57、59號1樓,1,新北市,北,7-11
229,22555003,統一超商股份有限公司,16448673,台北巿第３７９分公司,臺北市中山區合江街117號1樓,1,臺北市,北,7-11
230,22555003,統一超商股份有限公司,16448836,雲林縣第２７分公司,雲林縣崙背鄉７鄰南光路３號１樓,1,雲林縣,中,7-11
231,22555003,統一超商股份有限公司,16448857,台南縣第７２分公司,臺南市仁德區田厝村１鄰中正路一段５２７．５２９號,1,臺南市,南,7-11
232,22555003,統一超商股份有限公司,16448863,台南縣第７３分公司,臺南市善化區小新里成功路２–２號,1,臺南市,南,7-11
233,22555003,統一超商股份有限公司,16449173,台中縣第九十七分公司,臺中市大里區東榮路２８２號１樓,1,臺中市,中,7-11
234,22555003,統一超商股份有限公司,16449504,新竹市第四十三分公司,新竹市東區民生路149、151、153號1樓,1,新竹市,北,7-11
235,22555003,統一超商股份有限公司,16449595,新北市第三三三分公司,新北市中和區中正路778號1樓,1,新北市,北,7-11
236,22555003,統一超商股份有限公司,16449602,台北縣第三三四分公司,新北市新店區中興路一段252號,1,新北市,北,7-11
237,22555003,統一超商股份有限公司,16449639,屏東縣第四十四分公司,屏東縣鹽埔鄉維新路134-3、134-6、136號1樓,1,屏東縣,南,7-11
238,22555003,統一超商股份有限公司,16449645,屏東縣第四十五分公司,屏東縣屏東市大連里廣東路280、280之1號1樓,1,屏東縣,南,7-11
239,22555003,統一超商股份有限公司,16450620,台北市第三八三分公司,臺北市北投區光明路121號1樓,1,臺北市,北,7-11
240,22555003,統一超商股份有限公司,16450635,新竹縣第二十一分公司,新竹縣竹東鎮長春路三段253號1樓,1,新竹縣,北,7-11
241,22555003,統一超商股份有限公司,16631257,高雄市第１７７分公司,高雄市鹽埕區新安里建國四路一七五號一樓,1,高雄市,南,7-11
242,22555003,統一超商股份有限公司,16631334,台中縣第九十八分公司,臺中市大雅區學府路二○九號一樓,1,臺中市,中,7-11
243,22555003,統一超商股份有限公司,16631340,台中縣第九十九分公司,臺中市太平區中興東路一八九．一九一號一樓,1,臺中市,中,7-11
244,22555003,統一超商股份有限公司,16631427,台北縣第３３６分公司,新北市永和區林森路62號,1,新北市,北,7-11
245,22555003,統一超商股份有限公司,16631432,台北縣第３３７分公司,新北市中和區立德街102號1樓,1,新北市,北,7-11
246,22555003,統一超商股份有限公司,16631448,雲林縣第２９分公司,雲林縣斗六市鎮西里雲林路二段六二七號,1,雲林縣,中,7-11
247,22555003,統一超商股份有限公司,16631643,高雄市第四八七分公司,高雄市林園區港嘴村沿海路3段237號1樓,1,高雄市,南,7-11
248,22555003,統一超商股份有限公司,16632262,台北市第３８４分公司,臺北市松山區南京東路五段139之4、139之8號1樓,1,臺北市,北,7-11
249,22555003,統一超商股份有限公司,16632283,桃園縣第１２９分公司,桃園市中壢區環北路537、539、543號1樓,1,桃園市,北,7-11
250,22555003,統一超商股份有限公司,16632299,彰化縣第四十四分公司,彰化縣彰化市華山路二十七號一樓,1,彰化縣,中,7-11
251,22555003,統一超商股份有限公司,16632306,台北縣第３３８分公司,新北市新店區北宜路一段二十八號一樓,1,新北市,北,7-11
252,22555003,統一超商股份有限公司,16632903,台北縣第３４０分公司,新北市新莊區中港路132巷26號1樓,1,新北市,北,7-11
253,22555003,統一超商股份有限公司,16633641,台北市第３８５分公司,臺北市中山區北安路六四九號一樓,1,臺北市,北,7-11
254,22555003,統一超商股份有限公司,16633656,台北市第３８６分公司,臺北市大同區民生西路九十五．九十七號一樓 ,1,臺北市,北,7-11
255,22555003,統一超商股份有限公司,16633662,彰化縣第四十五分公司,彰化縣芬園鄉彰南路4段172號1樓；光復路6號1樓,1,彰化縣,中,7-11
256,22555003,統一超商股份有限公司,16633678,高雄市第４０分公司,高雄市三民區熱河二街17號1樓,1,高雄市,南,7-11
257,22555003,統一超商股份有限公司,16633699,花蓮縣第１５分公司,花蓮縣新城鄉北埔村七鄰北埔路一七二號,1,花蓮縣,東,7-11
258,22555003,統一超商股份有限公司,16633754,桃園縣第１３０分公司,桃園市龜山區龍壽里萬壽路一段492號1樓,1,桃園市,北,7-11
259,22555003,統一超商股份有限公司,16633776,南投縣第二十二分公司,南投縣草屯鎮太平路1段221號1樓,1,南投縣,中,7-11
260,22555003,統一超商股份有限公司,16634043,高雄市第４１分公司,高雄市楠梓區錦屏里後昌路115號1樓,1,高雄市,南,7-11
261,22555003,統一超商股份有限公司,16634085,台南縣第７５分公司,臺南市玉井區玉井村十九鄰中正路五十四號一樓,1,臺南市,南,7-11
262,22555003,統一超商股份有限公司,16634091,花蓮縣第１６分公司,花蓮縣花蓮市民享里中美路二０九號,1,花蓮縣,東,7-11
263,22555003,統一超商股份有限公司,16634228,台中市第１４０分公司,臺中市南區忠明南路787號1樓,1,臺中市,中,7-11
264,22555003,統一超商股份有限公司,16634233,台中市第一四一分公司,臺中市南區工學路108號1樓,1,臺中市,中,7-11
265,22555003,統一超商股份有限公司,16634249,台中市第一四二分公司,臺中市西區美村路一段七三六號一樓,1,臺中市,中,7-11
266,22555003,統一超商股份有限公司,16635676,台北縣第３４３分公司,新北市板橋區民享街53號1樓,1,新北市,北,7-11
267,22555003,統一超商股份有限公司,16636112,雲林縣第３０分公司,雲林縣西螺鎮中興里延平路四一八．四二０號一樓,1,雲林縣,中,7-11
268,22555003,統一超商股份有限公司,16636128,台中市第１４３分公司,臺中市中區自由路二段9號1樓,1,臺中市,中,7-11
269,22555003,統一超商股份有限公司,16636984,台中市第一四四分公司,臺中市東區樂業路二五九號一樓,1,臺中市,中,7-11
270,22555003,統一超商股份有限公司,16637029,台東縣第１６分公司,臺東縣臺東市鐵花里中華路1段542號1樓,1,臺東縣,東,7-11
271,22555003,統一超商股份有限公司,16637034,台東縣第１５分公司,臺東縣臺東市民生里更生路270號1樓,1,臺東縣,東,7-11
272,22555003,統一超商股份有限公司,16637055,台東縣第１３分公司,臺東縣池上鄉大埔村中山路64號1樓,1,臺東縣,東,7-11
273,22555003,統一超商股份有限公司,16637251,台南市第１１６分公司,臺南市南區臺南市安南區溪頂里北安路二段一二二號一樓,1,臺南市,南,7-11
274,22555003,統一超商股份有限公司,16637294,桃園縣第１３３分公司,桃園市桃園區復興路80號1樓,1,桃園市,北,7-11
275,22555003,統一超商股份有限公司,16637301,桃園縣第１３４分公司,桃園市桃園區重慶街15號1樓、 復興路83、85號1樓,1,桃園市,北,7-11
276,22555003,統一超商股份有限公司,16637822,花蓮縣第十七分公司,花蓮縣吉安鄉建國路1段49、51號1樓,1,花蓮縣,東,7-11
277,22555003,統一超商股份有限公司,16637858,南投縣第二十三分公司,南投縣草屯鎮中正路254-10號1樓,1,南投縣,中,7-11
278,22555003,統一超商股份有限公司,16637864,高雄市第三九五分公司,高雄市梓官區茄苳村嘉展路370號1樓,1,高雄市,南,7-11
279,22555003,統一超商股份有限公司,16638131,花蓮縣第１８分公司,花蓮縣花蓮市國聯三路十六．十八號,1,花蓮縣,東,7-11
280,22555003,統一超商股份有限公司,16638651,台中縣第一０一分公司,臺中市潭子區民族路一段四十二號一樓,1,臺中市,中,7-11
281,22555003,統一超商股份有限公司,16740240,台北市第３８９分公司,臺北市大同區延平北路二段一五九．一六一號一樓,1,臺北市,北,7-11
282,22555003,統一超商股份有限公司,16740277,台北市第３８８分公司,臺北市士林區光華路二十六巷七-一、七-二、七-三號一樓,1,臺北市,北,7-11
283,22555003,統一超商股份有限公司,16740282,台中市第三一九分公司,臺中市梧棲區四維路73、75號1樓,1,臺中市,中,7-11
284,22555003,統一超商股份有限公司,16740641,台北縣第３５１分公司,新北市鶯歌區國華路三十一號,1,新北市,北,7-11
285,22555003,統一超商股份有限公司,16740683,台北縣第３５２分公司,新北市汐止區臺北縣汐止鎮中興里中興路一九０號一樓,1,新北市,北,7-11
286,22555003,統一超商股份有限公司,16741091,台東縣第１７分公司,臺東縣臺東市自強里更生路391號,1,臺東縣,東,7-11
287,22555003,統一超商股份有限公司,16741748,新北市第三五五分公司,新北市三重區仁愛街687、689號一樓,1,新北市,北,7-11
288,22555003,統一超商股份有限公司,16741753,苗栗縣第２２分公司,苗栗縣大湖鄉中正路一０七號,1,苗栗縣,中,7-11
289,22555003,統一超商股份有限公司,16742583,新北市第三五六分公司,新北市中和區景平路756、756-1、758-1號1樓,1,新北市,北,7-11
290,22555003,統一超商股份有限公司,16742606,苗栗縣第二十三分公司,苗栗縣銅鑼鄉中正路173、175、175-1號1樓,1,苗栗縣,中,7-11
